596,9,9,9,"2AFMBM","TCHR","FET1WP_4","STB",,0,4.48200,,,,"20200127","20200712",0.01804,,,,,,,"aBn",,,,,,5,,,,0,0,,4,0,,490909,4.90909,"FET1WP_4_2AFMBM_TREJ",,,,0,
596,9,0,9,"2AFMBM","TCHR","FET1WP_4","GIES",,0,4.48200,,,,"20200127","20200712",0.01804,,,,,,,"aBn",,,,,,5,,,,0,0,,4,0,,490909,4.90909,"FET1WP_4_2AFMBM_SOBA",,,,0,
596,9,0,9,"2AFMBM","TCHR","FET1WP_4","MEW2",,0,4.48200,,,,"20200127","20200712",0.01804,,,,,,,"aBn",,,,,,5,,,,0,0,,4,0,,490909,4.90909,"FET1WP_4_2AFMBM_HOFJ",,,,0,
1428,4,4,4,"2AFMBM","TCHR","FET1WP_4","CAM",,0,0.58100,"2F_W1",,,"20191209","20200315",0.00108,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_HOFP",,,,0,
1428,4,0,4,"2AFMBM","TCHR","FET1WP_4","ALAB",,0,0.63640,"2F_W1",,,"20191209","20200315",0.00120,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_REIE",,,,0,
1430,4,4,4,"2AFMBM","TCHR","FET1WP_4","CAM",,0,0.70550,"2F_W1",,,"20200316","20200712",0.00126,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_HOFP",,,,0,
1430,4,0,4,"2AFMBM","TCHR","FET1WP_4","CNC2",,0,0.70550,"2F_W1",,,"20200316","20200712",0.00126,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_HOCW",,,,0,
599,4,4,4,"2AFMBM","TCHR","FET1WP_4","ALAB",,0,0.59090,"2F_W1",,,"20190909","20191208",0.00140,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_REIE",,,,0,
599,4,0,4,"2AFMBM","TCHR","FET1WP_4","CNC2",,0,0.53950,"2F_W1",,,"20190909","20191208",0.00126,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"FET1WP_4_2AFMBM_HOCW",,,,0,
1492,1,1,1,"2AFMBM","TCHR","FET1_1","R001",,0,1.16700,,,,"20190909","20200712",0.00440,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
